EXT1,EXT2,EXT3,EXT4,EXT5,EST1,EST2,EST3,EST4,EST5,AGR1,AGR2,AGR3,AGR4,AGR5,CSN1,CSN2,CSN3,CSN4,CSN5,OPN1,OPN2,OPN3,OPN4,OPN5,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,4.0,2.0,5.0,1.0,5.0,2018-06-10 23:43:35,1600.0,900.0,3.0,282.0,32,1,KR,37.57,126.98
2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,2018-04-10 00:25:20,414.0,736.0,28.0,325.0,11,1,KR,37.57,126.98
3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,3.0,2016-07-18 01:50:58,375.0,667.0,5.0,161.0,13,1,KR,37.57,126.98
2.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,2017-01-22 02:46:00,1366.0,768.0,20.0,336.0,13,1,KR,37.57,126.98
4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,2018-05-09 05:53:34,360.0,592.0,291.0,252.0,4,1,KR,37.57,126.98
1.0,5.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,2018-05-01 21:36:56,360.0,640.0,5.0,431.0,23,1,KR,37.57,126.98
1.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,2016-08-10 07:34:53,1366.0,768.0,23.0,209.0,46,1,KR,37.4536,126.7317
3.0,3.0,5.0,3.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2018-10-31 04:39:22,1536.0,864.0,33.0,256.0,20,1,KR,37.57,126.98
2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2016-06-10 22:46:52,360.0,640.0,39.0,237.0,11,1,KR,37.57,126.98
2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,5.0,2.0,5.0,2018-09-19 05:50:18,375.0,667.0,12.0,254.0,10,1,KR,37.57,126.98
3.0,2.0,5.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,2018-01-21 07:31:35,1366.0,768.0,336.0,205.0,14,1,KR,35.8703,128.5911
2.0,2.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,2.0,4.0,2018-05-03 06:53:45,360.0,668.0,12.0,186.0,12,1,KR,37.5985,126.9783
2.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2016-03-08 03:10:26,1280.0,800.0,13.0,193.0,10,1,KR,37.57,126.98
1.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2016-05-26 00:57:28,1366.0,768.0,11.0,1574.0,14,1,KR,37.57,126.98
1.0,2.0,4.0,4.0,3.0,5.0,2.0,5.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,2018-01-05 06:19:11,1366.0,768.0,10.0,255.0,13,1,KR,37.5985,126.9783
3.0,1.0,5.0,3.0,5.0,5.0,2.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,2016-05-21 19:43:51,360.0,640.0,2.0,160.0,167,1,KR,37.57,126.98
3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2016-04-05 23:21:32,1440.0,900.0,3.0,179.0,10,1,KR,37.57,126.98
3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2016-08-04 21:47:36,1422.0,1138.0,2.0,170.0,7,1,KR,37.5985,126.9783
1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,2017-05-27 23:25:50,1920.0,1080.0,15.0,273.0,10,1,KR,37.57,126.98
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2018-08-13 07:25:30,1366.0,768.0,9.0,29.0,14,1,KR,37.5985,126.9783
2.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,5.0,2018-10-16 03:07:38,375.0,667.0,10.0,322.0,10,1,KR,37.5985,126.9783
2.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,2017-11-15 17:11:27,1600.0,900.0,8.0,213.0,11,1,KR,37.57,126.98
2.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,2018-09-22 07:52:51,1440.0,900.0,9.0,138.0,11,1,KR,37.57,126.98
3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,1.0,5.0,2017-04-22 03:04:58,1280.0,800.0,48.0,113.0,12,1,KR,37.57,126.98
2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,2016-09-29 03:47:12,320.0,568.0,10.0,149.0,39,1,KR,37.57,126.98
1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,2017-02-07 23:48:58,1920.0,1080.0,18.0,201.0,12,1,KR,37.5985,126.9783
4.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,1.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,2018-10-13 06:00:57,412.0,732.0,7.0,1287.0,8,1,KR,37.57,126.98
5.0,2.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,1.0,5.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2018-07-03 06:09:42,360.0,740.0,144.0,260.0,6,1,KR,35.8703,128.5911
3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2016-06-20 10:26:59,1366.0,768.0,9.0,394.0,4,1,KR,37.5985,126.9783
1.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,1.0,2.0,2018-02-19 18:41:05,800.0,1280.0,583.0,576.0,230,1,KR,37.57,126.98
3.0,4.0,3.0,4.0,2.0,4.0,5.0,0.0,1.0,5.0,1.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,2016-05-13 08:32:30,1920.0,1080.0,3.0,317.0,10,1,KR,37.57,126.98
1.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2017-11-17 23:58:23,1366.0,768.0,9.0,432.0,9,1,KR,37.5985,126.9783
1.0,2.0,5.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,5.0,3.0,5.0,2017-08-09 20:37:58,1280.0,800.0,720.0,849.0,5,1,KR,37.57,126.98
1.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,2017-07-31 08:03:16,1745.0,982.0,7.0,558.0,25,1,KR,37.57,126.98
5.0,1.0,5.0,4.0,5.0,1.0,0.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,3.0,5.0,1.0,5.0,4.0,4.0,2016-05-24 05:17:19,1366.0,768.0,6.0,172.0,16,1,KR,37.57,126.98
3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2017-01-08 21:24:24,1600.0,900.0,2.0,157.0,10,1,KR,37.57,126.98
2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,2017-09-27 02:28:54,1920.0,1080.0,43.0,661.0,20,1,KR,37.57,126.98
3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,2016-06-12 08:36:00,1920.0,1080.0,38.0,149.0,12,1,KR,37.57,126.98
3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,5.0,3.0,2.0,5.0,2.0,4.0,1.0,4.0,2016-11-04 06:25:29,1440.0,900.0,6.0,185.0,9,1,KR,37.57,126.98
4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2016-06-11 02:29:49,320.0,568.0,127.0,291.0,14,1,KR,37.5985,126.9783
1.0,4.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2016-06-08 21:49:32,360.0,640.0,20.0,422.0,9,1,KR,37.57,126.98
4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,1.0,5.0,2018-10-21 03:42:27,375.0,667.0,5.0,212.0,9,1,KR,37.57,126.98
4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2018-03-10 12:38:51,1920.0,1080.0,11.0,303.0,29,1,KR,37.57,126.98
4.0,2.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,2016-05-10 20:39:24,320.0,568.0,4.0,209.0,16,1,KR,37.57,126.98
1.0,5.0,2.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,3.0,4.0,2.0,3.0,2016-12-05 15:53:07,1152.0,864.0,5.0,1308.0,59,1,MX,19.43,-99.13
1.0,2.0,4.0,1.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,1.0,5.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,2016-05-06 07:22:10,1366.0,768.0,16.0,299.0,34,1,MX,19.4342,-99.1386
3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,2.0,4.0,2017-05-11 16:17:15,1366.0,768.0,9.0,192.0,17,1,MX,19.43,-99.13
3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,5.0,2017-03-04 10:18:27,800.0,1280.0,42.0,340.0,31,1,MX,19.43,-99.13
1.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,2017-01-07 07:55:59,1600.0,900.0,48.0,207.0,19,1,MX,19.4342,-99.1386
3.0,4.0,2.0,4.0,5.0,4.0,1.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,2017-01-06 15:13:03,412.0,732.0,6.0,1338.0,52,1,MX,19.43,-99.13
4.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,2.0,3.0,4.0,3.0,5.0,1.0,5.0,2017-02-07 21:29:50,360.0,640.0,8.0,290.0,16,1,MX,19.43,-99.13
4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,5.0,3.0,5.0,1.0,4.0,2018-05-21 15:41:24,1366.0,768.0,5.0,194.0,5,1,MX,19.43,-99.13
3.0,3.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,2017-03-04 21:14:49,360.0,640.0,9.0,367.0,35,1,MX,19.43,-99.13
4.0,2.0,4.0,3.0,5.0,0.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,1.0,3.0,2017-01-25 23:05:10,1920.0,1080.0,2.0,358.0,16,1,MX,19.4022,-99.5325
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-04 10:24:46,320.0,570.0,5.0,28.0,8,1,MX,20.6167,-105.25
4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,1.0,4.0,2017-02-07 22:14:06,320.0,570.0,92.0,529.0,279,1,MX,19.43,-99.13
,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02 21:02:30,,,,,53,1,MX,19.43,-99.13
2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,2016-12-19 17:14:47,360.0,603.0,74.0,245.0,20,1,MX,19.7,-101.1167
3.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,5.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,2018-07-10 09:30:16,1440.0,900.0,114.0,143.0,20,1,MX,19.43,-99.13
3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,2016-12-19 21:39:44,360.0,640.0,46.0,255.0,14,1,MX,19.43,-99.13
3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,2017-02-08 11:45:48,360.0,640.0,12.0,218.0,9,1,MX,19.43,-99.13
3.0,2.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,2016-12-19 21:14:50,1366.0,768.0,19.0,248.0,44,1,MX,19.43,-99.13
4.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,2017-10-08 16:26:27,1920.0,1080.0,4.0,261.0,6,1,MX,32.051,-115.9092
1.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0,5.0,1.0,5.0,2018-03-27 09:18:53,1536.0,864.0,4.0,231.0,13,1,MX,19.4342,-99.1386
4.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,2018-07-24 08:43:41,412.0,846.0,51.0,588.0,27,1,MX,19.4342,-99.1386
3.0,3.0,1.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2016-12-20 18:37:39,360.0,640.0,4.0,752.0,43,1,MX,19.4,-99.15
1.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,2018-06-24 08:50:18,768.0,1024.0,649.0,604.0,382,1,MX,19.43,-99.13
3.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,3.0,5.0,1.0,3.0,5.0,1.0,4.0,1.0,4.0,2017-05-16 17:56:40,375.0,667.0,8.0,641.0,133,1,MX,22.8833,-102.6167
3.0,1.0,5.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2016-12-04 05:06:45,320.0,534.0,55.0,461.0,47,1,MX,19.43,-99.13
3.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,3.0,2017-01-06 13:09:26,360.0,640.0,9.0,358.0,19,1,MX,19.43,-99.13
1.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2018-10-20 23:16:21,768.0,1024.0,7.0,183.0,18,1,MX,19.4342,-99.1386
4.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,2016-08-17 19:21:35,1366.0,768.0,12.0,276.0,17,1,MX,19.6711,-99.1828
1.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2016-12-02 18:14:10,360.0,640.0,11.0,236.0,20,1,MX,19.43,-99.13
1.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,2016-12-12 09:59:41,360.0,640.0,7.0,581.0,115,1,MX,19.43,-99.13
4.0,1.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,2.0,5.0,1.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,2016-03-14 19:59:31,1280.0,800.0,19.0,182.0,11,1,MX,19.43,-99.13
5.0,1.0,5.0,2.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,4.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2016-12-19 12:29:55,1600.0,900.0,34.0,338.0,22,1,MX,19.43,-99.13
1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,2016-12-03 15:12:42,1366.0,768.0,14.0,364.0,26,1,MX,19.4342,-99.1386
5.0,2.0,3.0,3.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,2016-12-03 19:26:08,360.0,640.0,5.0,455.0,49,1,MX,19.5269,-99.2217
4.0,1.0,5.0,1.0,5.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,3.0,3.0,5.0,2.0,4.0,5.0,1.0,5.0,1.0,4.0,2016-12-19 20:55:39,360.0,640.0,4.0,176.0,11,1,MX,28.4167,-106.8667
1.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,1.0,3.0,1.0,3.0,2017-03-05 18:59:58,1366.0,768.0,6.0,446.0,30,1,MX,19.4342,-99.1386
1.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,2018-10-18 21:28:18,1280.0,800.0,4.0,325.0,24,1,MX,19.43,-99.13
3.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,3.0,2017-01-23 18:57:35,360.0,640.0,13.0,224.0,18,1,MX,32.5333,-117.0167
4.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,1.0,3.0,2018-06-19 19:37:50,1536.0,864.0,10.0,561.0,12,1,MX,19.43,-99.13
1.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,2016-04-08 09:36:57,1920.0,1080.0,38.0,242.0,5,1,MX,25.6667,-100.3167
3.0,1.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,2017-03-05 03:20:30,360.0,640.0,6.0,229.0,11,1,MX,19.43,-99.13
1.0,1.0,5.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,1.0,5.0,2016-12-03 13:18:23,480.0,854.0,45.0,793.0,43,1,MX,19.43,-99.13
3.0,3.0,4.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2018-04-19 20:38:57,360.0,640.0,10.0,260.0,16,1,MX,19.43,-99.13
1.0,3.0,2.0,4.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,2017-11-02 23:01:00,1280.0,800.0,5.0,256.0,20,1,MX,19.43,-99.13
4.0,2.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,2016-12-03 10:53:38,1280.0,720.0,34.0,892.0,110,1,MX,19.4342,-99.1386
1.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,2016-12-13 00:26:54,320.0,570.0,38.0,356.0,17,1,MX,19.4342,-99.1386
4.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,2017-05-09 11:15:56,1366.0,768.0,229.0,716.0,45,1,MX,19.43,-99.13
3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,2.0,2017-08-23 22:36:59,360.0,592.0,2.0,331.0,17,1,MX,19.43,-99.13
3.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2017-04-03 16:02:09,1440.0,900.0,36.0,731.0,24,1,MX,25.6667,-100.4
1.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,2016-04-02 00:25:04,1280.0,800.0,3.0,216.0,11,1,MX,19.4342,-99.1386
3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,2016-12-04 06:32:16,360.0,592.0,829.0,165.0,4,1,MX,19.43,-99.13
